  -0.371056E-20    94.4601    
  -0.371056E-20    88.7504    
  -0.371056E-20    123.949    
  -0.371056E-20    51.7539    
  -0.371056E-20    43.7150    
  -0.371056E-20    38.2619    
  -0.371056E-20    150.297    
  -0.371056E-20    62.3263    
  -0.371056E-20    70.0153    
  -0.371056E-20    104.996    
  -0.371056E-20    77.6881    
  -0.371056E-20    101.661    
  -0.371056E-20    95.1797    
  -0.371056E-20    89.1665    
  -0.371056E-20    144.566    
  -0.371056E-20    94.4601    
  -0.371056E-20    88.7504    
  -0.371056E-20    39.1418    
  -0.371056E-20    60.0536    
  -0.371056E-20    138.205    
  -0.371056E-20    54.2885    
  -0.371056E-20    150.297    
  -0.371056E-20    110.594    
  -0.371056E-20    62.3263    
  -0.371056E-20    89.6384    
  -0.371056E-20    85.8057    
  -0.371056E-20    75.5523    
  -0.371056E-20    95.1797    
  -0.371056E-20    55.3452    
  -0.371056E-20    89.1665    
  -0.371056E-20    32.2844    
  -0.371056E-20    63.2071    
  -0.371056E-20    59.8658    
  -0.371056E-20    33.4977    
  -0.371056E-20    62.3263    
  -0.371056E-20    150.297    
  -0.371056E-20    110.245    
  -0.371056E-20    75.5523    
  -0.371056E-20    46.6638    
  -0.371056E-20    66.6500    
  -0.371056E-20    21.8557    
  -0.371056E-20    94.4601    
  -0.371056E-20    138.205    
  -0.371056E-20    35.1333    
  -0.371056E-20    43.6367    
  -0.371056E-20    46.1828    
  -0.371056E-20    89.1665    
  -0.371056E-20    95.1797    
  -0.371056E-20    93.8347    
  -0.371056E-20    57.4621    
  -0.371056E-20    41.2089    
  -0.371056E-20    35.1120    
  -0.371056E-20    38.2619    
  -0.371056E-20    52.8163    
  -0.371056E-20    62.3263    
  -0.371056E-20    70.0153    
  -0.371056E-20    150.297    
  -0.371056E-20    89.1470    
  -0.371056E-20    54.2885    
  -0.371056E-20    93.9868    
  -0.371056E-20    88.7504    
  -0.371056E-20    123.949    
  -0.371056E-20    94.4601    
  -0.371056E-20    77.6881    
  -0.371056E-20    101.661    
  -0.371056E-20    68.2255    
  -0.371056E-20    89.1665    
  -0.371056E-20    144.566    
  -0.371056E-20    95.1797    
  -0.535734E-20    56.8079    
  -0.535734E-20    67.5271    
  -0.535734E-20    111.730    
  -0.535734E-20    156.449    
  -0.535734E-20    137.802    
  -0.535734E-20    61.3558    
  -0.535734E-20    113.074    
  -0.535734E-20    116.326    
  -0.535734E-20    128.360    
  -0.535734E-20    127.875    
  -0.535734E-20    145.379    
  -0.535734E-20    131.653    
  -0.535734E-20    111.730    
  -0.535734E-20    71.0533    
  -0.535734E-20    156.757    
  -0.535734E-20    108.744    
  -0.535734E-20    143.275    
  -0.535734E-20    113.074    
  -0.535734E-20    112.855    
  -0.535734E-20    137.802    
  -0.535734E-20    94.1037    
  -0.535734E-20    145.379    
  -0.535734E-20    56.8502    
  -0.535734E-20    128.360    
  -0.535734E-20    58.6010    
  -0.535734E-20    113.074    
  -0.535734E-20    76.4040    
  -0.535734E-20    137.802    
  -0.535734E-20    62.6426    
  -0.535734E-20    19.6493    
  -0.535734E-20    156.757    
  -0.535734E-20    108.744    
  -0.535734E-20    36.1688    
  -0.535734E-20    145.379    
  -0.535734E-20    58.9767    
  -0.535734E-20    128.360    
  -0.535734E-20    137.802    
  -0.535734E-20    61.3558    
  -0.535734E-20    113.074    
  -0.535734E-20    116.326    
  -0.535734E-20    74.4304    
  -0.535734E-20    108.744    
  -0.535734E-20    111.730    
  -0.535734E-20    156.449    
  -0.535734E-20    128.360    
  -0.535734E-20    127.875    
  -0.535734E-20    145.379    
  -0.535734E-20    131.653    
   0.148443E-21    111.357    
   0.148443E-21    76.7971    
   0.148443E-21    75.4880    
   0.148443E-21    84.3535    
   0.148443E-21    102.132    
   0.148443E-21    113.914    
   0.148443E-21    82.1905    
   0.148443E-21    94.3177    
   0.148443E-21    111.357    
   0.148443E-21    102.132    
   0.148443E-21    147.622    
   0.148443E-21    84.7124    
   0.148443E-21    62.1800    
   0.148443E-21    113.914    
   0.148443E-21    94.2692    
   0.148443E-21    66.2726    
   0.148443E-21    144.672    
   0.148443E-21    82.1905    
   0.148443E-21    84.7124    
   0.148443E-21    129.892    
   0.148443E-21    59.5332    
   0.148443E-21    94.3177    
   0.148443E-21    86.2371    
   0.148443E-21    94.2692    
   0.148443E-21    113.914    
   0.148443E-21    102.132    
   0.148443E-21    94.3177    
   0.148443E-21    81.9259    
   0.148443E-21    98.1698    
   0.148443E-21    154.746    
   0.148443E-21    131.480    
   0.148443E-21    96.3115    
   0.148443E-21    113.914    
   0.148443E-21    122.087    
   0.148443E-21    86.2371    
   0.148443E-21    94.2692    
   0.148443E-21    102.132    
   0.148443E-21    142.863    
   0.148443E-21    84.7124    
   0.148443E-21    125.186    
   0.148443E-21    94.3177    
   0.148443E-21    42.7361    
   0.148443E-21    94.2692    
   0.148443E-21    46.0172    
   0.148443E-21    81.9259    
   0.148443E-21    96.3115    
   0.148443E-21    147.622    
   0.148443E-21    84.7124    
   0.148443E-21    113.914    
   0.148443E-21    122.087    
   0.148443E-21    86.2371    
   0.148443E-21    94.2692    
   0.148443E-21    102.132    
   0.148443E-21    142.863    
   0.148443E-21    84.7124    
   0.148443E-21    125.186    
   0.148443E-21    113.914    
   0.148443E-21    102.132    
   0.148443E-21    94.3177    
   0.148443E-21    81.9259    
   0.148443E-21    98.1698    
   0.148443E-21    154.746    
   0.148443E-21    131.480    
   0.148443E-21    96.3115    
   0.148443E-21    94.2692    
   0.148443E-21    46.0172    
   0.148443E-21    94.3177    
   0.148443E-21    42.7361    
   0.148443E-21    147.622    
   0.148443E-21    84.7124    
   0.148443E-21    81.9259    
   0.148443E-21    96.3115    
   0.148443E-21    111.357    
   0.148443E-21    102.132    
   0.148443E-21    147.622    
   0.148443E-21    84.7124    
   0.148443E-21    62.1800    
   0.148443E-21    113.914    
   0.148443E-21    94.2692    
   0.148443E-21    66.2726    
   0.148443E-21    111.357    
   0.148443E-21    76.7971    
   0.148443E-21    113.362    
   0.148443E-21    84.3535    
   0.148443E-21    102.132    
   0.148443E-21    113.914    
   0.148443E-21    82.1905    
   0.148443E-21    94.3177    
   0.148443E-21    84.7124    
   0.148443E-21    129.892    
   0.148443E-21    144.672    
   0.148443E-21    82.1905    
   0.148443E-21    86.2371    
   0.148443E-21    94.2692    
   0.148443E-21    59.5332    
   0.148443E-21    94.3177    
